,text,labels
18297,우리엄청친한친구잖아ㅎ너가여사친중에나랑가장친하다고말한거좋으면서도그말듣고정말가망이없음을다시느꼈지너를좋아하는동안나는상처도많이받았어너는장난이라며내게고통도주었고너를좋아하는건,1
18298,뒷모습이너무나익숙해져두렵기보다익숙한뒷모습조차없이살아갈언젠가의내모습이너무두려워,1
18299,지독한짝사랑은아니다그도날좋아하고나도그를좋아하는데나자신에대한확신이없어서두려워서모든게우리는이루어지지못하겠지가장서툴때너를만나서안친한동성친구와이야기할때도편치않은데온마음을,1
18300,살부터살까지년개월정도짝사랑했던경험이있는데내초등학교중학교생활과고등학교에입학하기까지의내십대시절대부분이그친구였네,1
18301,정말좋아했다처음이었다아이같은장난이아니라진심이었다너와함께본시간이소중했고너가내눈앞에있으면너만찾았다매번너의생일마다선물을전해주고편지를주면서언젠가미래에도함께하면말할거야라고다짐했었다,1
18302,안녕월인가월인가그때널처음보고좋아하게됐는데이젠내옆에는네가없네시간이참빠른것같아영원히안올줄알았던네가내옆에없는날이오고야만거야내가널좋아하면서많은변화가있었어난조금,1
18303,나진짜너많이좋아해너조금이라도더보려고너네반앞괜히서성거리고도저히먼저말을못걸겠어도괜히장난쳐보고내시선끝은항상너야내가언제쯤너에게다가갈용기가생길까,1
18304,그친절함이나한테만해당하면좋겠어,1
18305,그시간들이낳은결과가아무것도없다면결국다시원점이라면그시간들이나에게너에게아무런의미없게되긴싫은데,1
18306,나는언젠가헤어질거라는생각때문에잘못사귐,1
18307,이제겨우마음다접어가는데넌왜하필이제서야날그런눈빛으로쳐다봐왜하필내가상처받을대로다받은지금에서야날그렇게바라봐,1
18308,매너가몸에베어서마음이없어도친절한사람이라밥먹을때도휴지가필요해서찾으면벌써뽑아서내눈앞에주고있는그아이를좋아하게되버렸나봐절대먼저연락하는법이없는너를어떻게하면볼수있을까다정함에취약한나는,1
18309,교실을들어갈때면다른애들은기다려주지않는데너만오면네가먼저들어가길기다렸고교실에들어가면항상너부터찾았고수업시간전부를돌아볼리없는너의까만뒷모습을보는시간으로보내는것만으로도행복하더라내쪽을보면,1
18310,년은어떻게잊어야해내인생의반을함께보냈고그만큼오랜시간좋아했던너인데,1
18311,처음엔너한테관심도없었고그냥같은반애였는데나도모르게널좋아하고있었고계속너만쳐다보고있었어너가친구들이랑잘어울리고운동도열심히하고영어도잘하는모습이너무멋졌어진짜얼굴도완전내이상형ㅋㅋ하진,1
18312,널좋아하게될줄은상상도못했지처음엔너가마음에안들었고나보다공부를잘해서질투만나더라근데가끔씩이런생각이들더라너는학기초부터여자애들이랑잘어울려놀더라특히내친구랑그럴때마다그친구가,1
18313,지독하리만치짝사랑이었다그아이는안타깝게도내가정리한폭풍의끝자락을뒤늦게붙잡았다비참하게만드는너가미웠어,1
18314,고맙진않아너를좋아했던내시간이후회스럽고그때의내가안타까워이젠난그누구를만나도널좋아했던감정만큼용기내서다가가지못할거야그만큼혼신의힘을다해서너를좋아했거든너라는사람이뭐가그렇게좋다고일년내내,1
18315,처음엔너가나먼저좋아했고너가나한테다가오다보니까나도너가좋아져서쌍방이됐다가이젠너가마음이식어서넌나한테관심도없는데난널짝사랑하고있네이나쁜놈ㅇr이럴거면들이대질말든가나앞으로어떻게살아가라고,1
18316,그냥그사람이랑같이있는것만으로도기분이좋아지고그사람이남친이있다고했는데도생각이나고기분좋으면그걸로좋다고봅니다이런감정을느낄수있는건저에게있어서평생동안그사람뿐일테니깐요,1
18317,얘들아나는지금외사랑중이야그사람에게들켜버렷어하지만포기하지는않을거야포기하지않은만큼난더힘들겟지그사람이좋아하는사람이따로잇다고햇어그게나엿으면좋겟다라는생각을하지만아닐걸아니깐더힘들더라이사람을놓,1
18318,나도모르게그애를보고있으면미소짓고있더라,1
18319,justtwoofus누가커버햇나요너무맘이드는데원본보다커버가더좋아서요재발료아무나ㅜㅜㅜ,1
18320,잘가라나도다른좋은애만나련다너도나보다예쁜애만나서예쁘게사귀는모습보여줘라ㅋㅋㅋ그래야나도맘편하게예쁜연애하지너덕에많이배웠고그걸로됐다싶어너도배웠잖아너도나한테고마워해잘가,1
18321,년간의다짐을이제놓아주었습니다지금이되기까지몰랐어도될감정들을너무많이알아버렸네요그래서더힘들어했던걸지도모릅니다,1
18322,진짜사랑했다년을짝사랑했는데당연히몰랐겠지만그냥너무슬프고비참하면서도네가너무좋아이제잊어가는중이지만네가나와같은공간에있다는것만으로도기쁘고한번을마주치려고애를썼어보충시간도너오는시간으로,1
18323,그친구덕분에고등학교다니던년동안그래도버틸수있었는데,1
18324,내가짝사랑했던애랑다시연락하게되었는데그애는좋아하는애가생겼는데친구가많아서누군지도모르겠음행복해라,1
18325,친구한테저한테말걸고싶다고했다면서요걸어주세요제발선배목소리듣고싶어요,1
18326,걔말고나좀보게해주세요,1
18327,널오래좋아하게될거같다는예감이온다,1
18328,이것도짝사랑일지는모르겠지만우리처음사겼을때이런게사랑일까싶을정도로너가좋고매일이행복이였는데우리가처음헤어졌을때부터우리의인연은끝이였나봐재결합을해도보면나만다시고백한거고대화내용도내용의를나만,1
18329,난너좋아하는데정말너만있으면괜찮을거같은데넌아닌가보다난학교갈때잘때일어나고하교할때너생각만하고뭐라고연락할지고민하는데항상단답에심심하면답하는거같더라그래도난자존심다버리고너한테연락하고,1
18330,왜나를좋아한다는애들은내가관심없거나싫어하는애야제발내가좋아하는애가날좋아해줬으면,1
18331,수능때문에온클듣고있는데얼른등교해서널보고싶어,1
18332,내가너를좋아했던그때의나를좋아하더라도그마음과그순간이좋아서너무소중해서미화하면서년간을현실감넘치는몽상안에서살아온것같아약년의시간을내마음속에서함께해줘서고마웠고다신보지말자넌원래,1
18333,처음엔멋지다는생각에서시작됐는데어쩌다보니짝사랑까지왔네어느순간부터지나가는것만봐도좋았고마주쳐서인사해주면하루종일기분이좋았어집가는길에걸어오면서이어폰한쪽씩나눠꼈을때나이차이얼마안나면서,1
18334,건아가서도잘살고내생각좀해줘너좋아하고나서맨날밤낮이고너생각에미칠거같더라친구를만나도파티를해도니생각에다엉망이됬었어짝사랑포기하려고해도니얼굴만보면무너졌었고등교시간에라도너보고가고싶어서시,1
18335,널처음봤을때딱내이상형이다생각이들었어한번도생각해본적없는이상형인데넌내가있는지도몰랐겠지만이동수업갈때쉬는시간에친구반에놀러갔을때수업중에화장실갔을때급식먹고반으로올라갈때다잠,1
18336,초때처음너를보고굉장히잘생겼다고느꼈어그때부터너를볼때마다심장이덜컹거리고설렜어하지만넌내가장친한친구의남자친구였어그래서내마음을표현하지못했어그애랑헤어졌다는소식을들었을때너무걱정됐고한편으론,1
18337,너무나지독한짝사랑이기에이젠그끝엔너와내가함께일것만같다,1
18338,난늘너만바라보고너만을좋아해줬는데넌아니더라그시절의넌내게아무얘기없었었지이제와서날좋아했었다고말하면뭐해다지난일인걸넌정말너무해정말밉고또미워그런난왜그런널,1
18339,너무힘든데그다정함때문에포기할수가없어,1
18340,현재짝사랑진행형고입니다어디서부터말을이어가야할지참어려운데요제짝사랑상대는재작년영어학원에서처음만났습니다그당시에는마음이없었죠근데작년어느순간그님자아이가잘생겨보이고말걸고싶고신경쓰이고,1
18341,널처음본순간아무런감정도없었지만보다보니너가자꾸생각나고자기전에너랑같이있는상상을하게되더라난그때알았어너가내첫사랑이며날아프게할짝사랑시작인걸너랑번째나같은반이되었지만그만큼너는인기도많아졌,1
18342,그냥나혼자만알고나혼자만좋아할걸다른애들한테말해서좋을거없어요,1
18343,조금만나믿고기다려주라멋진모습이되어있을게그곳으로갈게,1
18344,다잊었다생각했는데친구들의너에대한장난에심장이철렁하고너의이름과비슷한이름을보아도심장이내려앉고너가해주었던말을다른사람이해줄때심장이멈추질않고사랑노래를들으면너생각이나고좋아하는아이,1
18345,난아직도좋아하는데진짜보고싶다,1
18346,너와함께하는모든일에의미부여를하고널잊으려고연애도해봤지만사람으로사람를잊는단건쉬운게아닌가보다어쩌면슬픔보다더힘든감정은사랑일수도,1
18347,학교에서하던동아리에서만난너는그냥평범했어동아리에같은학년이너밖에없어서친해지려했을때도너가물어보는말에대답도제대로않해줘서친해지려한것도포기했지근데몇년만에처음으로동아리말고같은반이되었을때,1
18348,임자가없을때부터좋아했는데,1
18349,널전부이해해너의행동감정전부그건널좋아해서인것도있지만아마내가너와닮아가고있기때문일거야아무것도못느끼는너와아무것도느끼지못하게되가는나잖아네가지금도내게자랑하는사랑하는너의첫사랑이,1
18350,네가내이름을아는지도모르는데너한테신경이쓰여처음에는고삼이된후기숙사에처음들어와서막정신없고그런데기숙사야자를할때쉬려고기지개를피거나시계를볼때마다이상하게너랑자꾸눈이마주치고있더라,1
18351,친구남동생을좋아하게된나는진짜미친년이다제발잊고싶다제발,1
18352,그냥잘해주고그냥사다주고그냥말들어주고그냥연락한다고생각했는데그냥깨달았다너를좋아하고있다는걸그걸깨닫고나서부터너에게숨겼어너가알지않았으면좋겠고이마음이부끄럽다고라고생각했으니까그러고시간이,1
18353,공공장소에서보기너무좋은거같아요흐뭇,1
18354,헷갈리게하지말지사랑이아니었으면왜항상나를챙겼는지,1
18355,짝사랑포기할때쯤에상대방이고백했어요ㅠㅠ,1
18356,그리고사실너진짜별로였어고등학교가서는너보다축구잘하고너보다키크고너보다귀여운남자좋아할거야세상에남자는널렸고날좋아해주는남자만날거야비록일방적인외사랑이었지만년반동안학교가는맛나게해준이ㅇㅇ너를,1
18357,보고싶어너가먼저나꼬시겠다고연락한날이계속생각나그때까지만해도내가이렇게까지널좋아하게될줄몰랐어너무힘들었던전연애덕분인지이성한테관심이생겨도깊은관계가되고싶지않았어근데너랑은깊은관계,1
18358,일년동안하루도빠짐없이생각했어처음에는가벼운마음이라너에게도가볍게연락을했었는데그뒤부터는내마음이그렇게가볍지가않아서하나하나보낼때마다고민하고고민해서보냈어그렇게보내면넌또바로읽고답해줬어아무리,1
18359,혼자꽁꽁숨겨온짝남이있는데내친구도걔를좋아한다네다른친구들은둘을밀어주려하고친구도계속들이대는데난어떡해야할까,1
18360,목소리제일먼저잊는다던데나너잊기싫어노는거영상이라도남기고싶다음성메세지한번이라도보내주면좋겠다,1
18361,사실처음봤ㄹ때부터였을지도몰라내가좋아하는성격약간애같은모습이좋았어다른애가널좋아한다고소문이돌던때그때부터널향한마음을억누르고모른척해왔을지몰라어쩌다너랑연락하는날은좋아서어쩔줄몰라했고다른애들과장,1
18362,정말많은사람을좋아해봤지만이렇게까지좋아해본사람은선배가처음이다,1
18363,진짜많이좋아했고아직도좋아해나중에이댓글봤을때는이루어져있으면좋겠다,1
18364,친구남동생을좋아하게된나는진짜미친년이다제발잊고싶다제발,1
18365,친구남동생을좋아하게된나는진짜미친년이다제발잊고싶다제발,1
18366,걔때문에울고아파했으면서다시좋아하는이유는뭐야,1
18367,누구보다소중한내첫사랑아누가뭐래도난너언제까지나사랑할거야너가사랑한다고했던그날밤난아직도잊혀지지않아그러니까제발딱한번이라도나한테연락해주라잘지내냐딱한번만보내줘그게얼마나걸릴진모르겠어년,1
18368,네가보낸문자가있을때마다심장이턱내려앉았고네가있을줄몰랐던학원레벨테스트를보러갔는데한구석에서역시문제를푸는너를보고심장이쿵내려앉았고아무의미없이누구에게나하듯하는생일축하였지만네가해주는생일,1
18369,그거알아너가처음에사탕줄때부터너한테호감있었어이후로한달이라는시간동안층이다른우리서로먹을것도많이교환했었는데어느순간부터나만먼저연락하는것같더라그때부터사실알고있었어너가나한테호감이떨어진걸근데그걸,1
18370,많이좋아하는데다가갈수가없어,1
18371,너무늦은건가난아직도너가생각나고보고싶은고신경쓰이는데너는나안신경쓰이고안보고싶어,1
18372,이젠너가날미치도록좋아하자,1
18373,한숨만푹푹나옴다들니뭐가좋냐고의아해했지만나는니가정말누구보다좋았어지금도좋아해너만보면사랑한단말이쏟아져나올것같고속이울렁거리는것같아너는나에게별관심도없고심심풀이용성욕풀이용으로만본단,1
18374,저번주수요일날졸업이틀남기고내가너한테장난고백했잖아전에는날상처받게했으면서네가성심껏차는문자보낸게장난이라니화나나봐그러는나는네가좋아하는사람있는데도내가좋아하는거티내는데도다받아주고거절을해줬으면더,1
18375,올해가시작되고끝나기까지너만좋아했는데ㅎㅎ넌모르지아닌가아는데도모른척한건가이런감정을느껴본게난처음이었어누군가를좋아해서상처받고설렘에뒤척였던적이이런게첫사랑이란걸까문득생각하면저리고,1
18376,처음에는너의행동이나를햇갈리게했는데요즘은내행동이너무햇갈리고내마음이너무햇갈려분명포기하기로마음먹었고너때문에울지도않는데너랑같은공간에있으면온신경이너에게향해있고이제는너랑뭘하든뚝딱거리,1
18377,걔한테난아무것도아닌사람이라정말너무속상하다,1
18378,언제까지얼빠일건가,1
18379,진짜오래사랑했는데내겐무관심하다는게보이기시작하니까처음엔그걸무시하다가결국짝사랑이라는단어를무지하는것같다,1
18380,네가너무좋아서너의행동하나하나와너의취향마저도좋아지는데왜너는나를싫어하니,1
18381,썸이었다가짝사랑이됐어요오늘제가년째알고지낸친구랑사귄다네요난이제너때문에전화중독이야근데너가없어서전화할사람이없어,1
18382,아직도기억하고있는걸보면진짜많이좋아하나봐,1
18383,년째좋아한다아직도걔때매운다는게어이없다,1
18384,너는알고있었잖아내가너좋아하는거,1
18385,내꿈에대한확신을준건선배였고고등학교내내한가지진로로달린건선배때문이었는데나랑같이가고있다고생각했는데그건내착각이었던것같아나에게있어큰비중을차지하는선배한테나는아직도철부지중학생인것같다,1
18386,일째너랑에버랜드간날일째너한테화이팅이라고메세지온날,1
18387,그때마주치지말걸그때나한테웃어줘서내가이렇게고생한다,1
18388,이제너안좋아하는것같아그립고보고싶은데마음이아프지않아,1
18389,내가널언제부터좋아하게됐는지는모르겠지만확실한건기말끝난다음날쌤이틀어주신영화볼때내게핸드크림발라달라면서손내밀던그때내가은근너의손을만져도씩웃던그때부터너한테설렘을느꼈어방학동안너보고,1
18390,어쩌지진짜어쩌지내첫사랑정말어떻게해야하지널어쩌면좋아정말하제발한번만제발정말정말한번만기회를줘,1
18391,사람들얘기보려고들어왔는데박재언한단어만듣고넷플릭스로나가기,1
18392,오빠한테첫눈에반했어내이상형과는정반대였는데왜인지모르게끌리더라그래서이제오빠가이상형이고오빠가내첫사랑이야지금개월째좋아하는데오빠때문에매일매일얼마나많이우는지모르겠어ㅋㅋㅋㅋ오빠는아마날끝까지받,1
18393,년의짝사랑너는나를봐주지않는데도나는왜너를놓지못할까사랑이란정말알수없는감정인것같다,1
18394,너왜이렇게나한테잘해줘왜잘생겼어왜년동안못헤어나오게해,1
18395,주제도모르고너와나의사이를원했고나를향한너의음절만을바랐어내모든행동의목적은너였어그렇게널탐했어하지만너에겐아니였어초라한작은별이그토록찬란한은하를탐하기는내년생각보다더같잖았구나,1
18396,사실나전학와서월초에너가먼저말걸어주기전부터너좋아했었어근데정말나도노답인게내스펙으로도저히좋아하는티를못내겠더라그래도시험기간에도연락하고너가나한테선톡도해주고했을때그것만으로도정말날아갈거,1
18397,야전학생친구한테들었는데내가니동아리시간교실일려주고가는데너가나계속쳐다보고있었다며그얘기들었을때솔직히진짜당황스러웠고우리모둠수업할때도계속나한테잘한다고말한것도생각나서진짜인가혼란스러웠어그,1
18398,너랑같이달도봤는데너랑같이노래도불렀는데매쉬는시간마다너랑매점도갔었는데너랑같이산책도했었는데하너떠올리기싫은데자꾸생각나면나어떡해아프잖아,1
18399,너랑이어지는거별로야그냥이대로널좋아하는감정을쭉느낄래,1
18400,나를인질로삼은사랑,1
18401,내가널바라볼땐넌다른곳을보고있었어난너가날안좋아하고바라보지도않는데좋아하는사람이랑같이있으면바라보기마련일까계속내눈은널향해있어,1
18402,내년에는다시같은곳에서만날수있기를,1
18403,여기서는너의이름을말해도되겠지도현아나는너가년전전학왔을때부터좋아했어지금도좋아해급식실에서니얼굴조금이라도보려고먹지도않는급식꾸역꾸역먹어가면서너한초봤나년동안같은반이다가갑자기떨어지니까진짜두렵더라,1
18404,ㅜㅜㅜㅜㅜㅜㅜㅜㅜ사랑한다구이자식아울먹울먹우르먹우ㅜㄹ먹ㅇ울먹ㅁ울먹울먹우러ㅓㅓㅁㄱ무르ㅡ먹물먹우먹울먹ㅇ울먹ㅇ울ㄹㄹ어ㅓㅁ먹울엄ㄱ울먹ㄱ웅루먹울먹우울ㄹ멋우울ㄹ어먹울럼ㄱ우우으르먹ㄴ울먹ㅇ울먹울먻ㄱ구ㅜㄹ억머ㅜ울먹ㅇ욿ㄹ먹ㅌ웉우르먹궁우르머먹걱우,1
18405,여기있는사람들이그나마괜찮다는게짜증난다여기댓쓰신분들은그래도잘하면다시돌아가거나잘될방법이라도있지내짝남은여친생겼다고ㅜㅠㅡ진짜내가처음으로사랑한게너였고너여친생겼다는말들었을때겉으로는잘됐다며,1
18406,왜좋은지모르겠다그냥포기하고싶다,1
18407,연애하는데짝사랑하는기분을느끼는난진짜바보같다나혼자좋아하고나혼자만기대하고지금너가나랑약속안지키고있잖아너나좋아하긴해설레발치면서맨날나좋다던애는어디가고지금은궁금한것도대화이어가는것도나,1
18408,년동안좋아하고있습니다예이것만큼지독한게없네요,1
18409,넌항상그애만보잖아나같은건그냥그저그런귀찮은친구잖아그지,1
18410,잘가덕분에행복했어,1
18411,연애하는데짝사랑하는기분을느끼는난진짜바보같다나혼자좋아하고나혼자만기대하고지금너가나랑약속안지키고있잖아너나좋아하긴해설레발치면서맨날나좋다던애는어디가고지금은궁금한것도대화이어가는것도나,1
18412,내첫사랑이자처음짝사랑했던남자애년동안혼자끙끙대며좋아했었음어느날친구한테걔도나한테호감있다는얘기듣고남자애반으로갔는데하루전에호주로이민갔더라보고싶다,1
18413,내가사랑은타이밍이라는말을깨닫는날이오지않았으면좋겠어,1
18414,친구야우리처음본지년이지났네처음에는그냥동갑남자애네친해지며누좋겠다고만생각했어근데친구가되니까점점너에대해알게되고너가어떤애인지뭘싫어하고좋아하는지알게되니까어느순간너가좋아졌어그걸알게된나는밤마다,1
18415,적당히좋아하세요,1
18416,점심시간에너보려고시간동안밥도안먹고창문에기대서운동장만뚫어지게쳐다봤는데,1
18417,보고싶고엄청사랑했어,1
18418,ㅠㅠ연락하고싶다보고싶다,1
18419,내가더멋있어지면제일먼저너한테갈게그땐좀더당당해질수있을것같애,1
18420,아침에눈을떴을때침대에서화장실까지가는동안에도등교를할때에도너를만나고너와헤어질때에도학원이끝나고도집에돌아오고잠을자기전까지도난항상너생각을해넌지금뭘하고있을까난매순간너를생각하는데,1
18421,정말아닌같으면서도널너무좋아해너무널많이좋아해그래서내가너무싫어많이보고싶어포기못하겠어,1
18422,분명서로쌍방이였는데왜뒷이야기는새드엔딩일까,1
18423,그래도그때로돌아간다면똑같은선택을했을거야,1
18424,짝사랑은잊는게아니고무뎌지는건가봐,1
18425,왜내사랑은항상이모양일까제발행복해지고싶다,1
18426,망했다진짜지독한짝사랑하고또다른사람을지독하게좋아하는거같다하,1
18427,ㅋㅋㅋㅋㅋㅋ진짜좋아한다너,1
18428,하빨리잊어야하는데계속생각나네,1
18429,가망이없는걸알아근데포기못하겠어,1
18430,으제발이번년도에는걔랑꼭잘되고싶다,1
18431,매너가좋아널좋아하게되었는데그게이제는내제일친한친구한테향할걸생각하니우울해지네,1
18432,내앞에서내친구한테연락을할지말지고민할때난평소처럼있었는데너랑주위에친구들이나에게왜화를내냐고물어봤지나도몰랐어내가화가난줄생각을해보니깐짜증내고있더라고그때깨달았어내가널정말좋아하고있다,1
18433,내가널얼마나좋아했는지알아진짜좋아했어이젠지워낼때도된것같아미안해고마웠어사랑했어,1
18434,지독하게그애를년동안놓지못했다,1
18435,년전너를처음만났다그때는몰랐다내가너에게빠지게될줄은상상도못했다내가내친구전남친이라니그냥그렇구나했는데시간이갈수록너를좋아하는마음은점점커졌다너와썸을타게되었고서로좋아했지만고백,1
18436,나를집까지데려다준그날의너를잊을수가없다그런너가너를좋아한다는나한테여친이있다며미안하다는너를나는왜아직도좋아하는걸까난너가날안좋아해도좋으니널볼수있었으면좋겠다,1
18437,개월동안너짝사랑하면서알겠더라너눈에는내가안보인다는거난너에게잘보이려고그개같았던학원을굳이안꾸미고갈수있었던학원을매일매일정성껏꾸미고나갔는데넌나에게늘여지주면서포기못하게행동하더니나말,1
18438,짝사랑인줄알았는데쌍방인거일만에알고오열함,1
18439,왜먼저연락해주는건데나이제너포기할거라고,1
18440,바람이꽤불어춥다고생각했던그계절은바람에흩날리는꽃잎하나하나가아름답게보였고뜨거운햇살에마냥짜증이났던그계절은따스한너의미소가생각나게되었고나뭇잎들이떨어지며생명을잃어가는듯했던그계절은떨어지는낙엽들이,1
18441,학교체육선생님을좋아합니다아니이건그저좋아한다는말로는도저히표현할수없는감정입니다존경이라고하기엔사람으로써선생님이너무좋고사랑이라고하기엔선생님을품기어렵습니다이감정은뭘까요존경도사랑도아,1
18442,중학교년동안좋아했었는데말한번도안나눠봄처음용기내서보냈었던페메도걔가페북계정을삭제해버려서끝남졸업하기전에말이라도걸어보고싶었는데결국에는못걸었던게아직도큰후회임서로다른고등학교로가서,1
18443,중학교학년때잠깐장난스럽게사겼던동생의오빠였지원래오빠랑먼저친했었었는데힘들때마다내편되어준다고했었고아무도모를때알아봐주고그러다나도모르게호감이있다는걸알아버렸고없애기엔너무커져버려서결,1
18444,미안해돌아와줘,1
18445,차좀나몰래바꿨으면좋겠다똑같은모델보면다너일까봐깜짝깜짝놀라,1
18446,처음알았어웃는게그렇게이쁜사람이란게,1
18447,누군가를이렇게좋아해본적은처음이네,1
18448,ㅅㅅㅂㅅㅂㅅ진짜사랑은타이밍ㅅㅂㅠㅠㅠㅠㅠદﮦ존나울었다갸새꺄,1
18449,좋아해이렇게라도적어봐안될것같아서내가이고자주듣거든,1
18450,친구만나러가는척맨날너보는것도지겹다이제년뒤면이제못볼텐데그전에눈에많이많이담아놔야지,1
18451,전화걸지마넌이미나한텐상처야,1
18452,처음널마주친건학원이였어널애초에알지도못했고관심도없었어그런데학원쌤때문에널알게됐고저절로눈이가더라이때까지만해도별생각없었어며칠동안계속마주치니까신경쓰이더라그래서너한테인스타로팔로우도걸고디엠,1
18453,너좋아한지벌써년이다되어가네너가있어서하루하루가행복하고설레고널볼수없는주말이싫어지고막그래하진짜이상하다누굴좋아했던적이없어서널좋아한다는걸깨닫는것도오래걸렸는데그냥깨닫지말걸이어,1
18454,오늘귀여웠어ㅋㅋ,1
18455,친구관계도난다짝사랑이더라,1
18456,막제옆자리인데도와주고제가자기소개같은거에다성격이도와주는거좋아하고착하다고했는데ㅋㅋ왜나한텐다정하게안해줘하면서엎드려서눈마주치고후드티모자쓰고어깨에기대는제스처하는데걔가여사친도많고원래,1
18457,나안좋아해줄거면서왜이렇게설레게해,1
18458,초때부터누나를좋아했었는데말한마디못걸어봤네요이제누나중학교가니까안보여서이사간줄알았는데중여름버스정류장사람엄청많은데에서누나를또봐버렸어요또다시짝사랑이시작되버렸죠그렇게일부러얼굴보,1
18459,너가내첫사랑인데내첫고백인데넌내고백을거절할때조차다정해그래서널좋아하나봐차였는데도미련하게널좋아해아무렇지않은척연락편하게하자고말한내가너무웃겨서헛웃음이나와사실고백하고나서는후련하고말하길잘,1
18460,너무심란하다너를받아줘야하는걸까,1
18461,너무심란하다너를받아줘야하는걸까,1
18462,널좋아했던내가후회되난항상그럴수있지괜찮아이해하고또이해했어그냥내가바보였어이젠너를이해할가치는더이상없는걸오늘마지막으로다시한번깨닫게되더라너한테하고싶은말이너무나도많았는데이젠아무의미없어,1
18463,초등학교년동안너만좋아하고좋아했어근데그년동안우리사이는아무것도아니였어그러다너랑나다른중학교로배정됐잖아중학교졸업을앞두고있는지금도너가너무그리워사실모르겠어그때의너가그리운지그때의우리가,1
18464,이뤄질리가있나,1
18465,내가초등학교학년때널처음봤었지그때등떠밀려한고백이이렇게잊히지않을지몰랐어공부도잘했고착했던너에게지금은중이되었는데도널한번쯤다시제대로마주하고싶어혹시나핸드폰이있는지도모르겠지,1
18466,친구의친한남사친을년조금넘게짝사랑했는데성인되어서그친구가말해주길걔랑사귀고있었대요학교졸업하고대학도달라져서꽤잊혀졌을때라별타격은없었지만좀충격이긴했어요,1
18467,너도날좋아하는줄알았는데네친구가날좋아하고있었고넌걔를도와주고있더라이걸안그날정말마음이찢어지는것같았어그렇게너랑눈이마주쳤었는데우연이였나봐,1
18468,진짜사랑을알고싶지만그게제일어려운거같아,1
18469,년전니가날좋아할때그렇게싫어하고밀어내던내가이제와서너를좋아하게됐다니사람일정말모른다고생각했어예전이랑너무달라진너의태도와말투때문에막막하지만내선택내가감당해야지하지만사람일모르는거니까니가,1
18470,너무심란하다너를받아줘야하는걸까,1
18471,중때만난사람이평생의취향이된다는걸널만난후에깨달았어새학기첫날널보고한눈에반한다는걸처음알았어너주변의모든것들은멈춘듯이보이고어느순간부터는모든수업쉬는시간마다내눈이너만쫓고있더라내가,1
18472,내삶에네가존재하지않았으면좋겠어,1
18473,너무좋아해서지나치게좋아해서아직도문득생각나는바람같은사람,1
18474,다잊었다생각했는데그것마저나의착각이었나봐,1
18475,난티많이낸다고생각하는데너는눈치가없는거야바보인거야모른척하는거야솔직히너가고백할거라고는생각안해안하면안하는거고우린그냥끝나는거잖아너내가디엠안하면연락도며칠동안없고학교에서시덥잖은얘기하는게다잖,1
18476,헤어졌는데도너를짝사랑하고있네나도참힘들게살아,1
18477,너무다른세상에사는것같아서엄두도못내겠다,1
18478,OnesidedlovecharacteristicYouhavealwaysstruggledtokeepyourfeelingandemotionsincheckbutonethingisthatyoueye,1
18479,년만에만난네뒷모습만보고딱너인걸알아봤었어년동안우리참많이달라져있었는데널어떻게바로알아본걸까진짜지독하게좋아했었나보지뭐,1
18480,선배보고싶어요,1
18481,이번년도에연애나할수있을지모르것다,1
18482,저는그이후로연애고자가되었습니다,1
18483,새학기에코로나터져서줌으로하는데존나잘생겼길래첫눈에반함ㅋㅋ성격도좋아서년동안걔만좋아했었음지금보면걔말고잘생긴애더있었는데걔말곤눈에도안들어왔었던기억이년동안징하게좋아했음에도몇달지나니까,1
18484,많이좋아했다진심으로연예인말고한사람을그렇게오랫동안좋아할수있는걸처음알았다,1
18485,내가많이좋아했지만나만큼그사람은아니었을때,1
18486,난용기가없나봐나에게다가와줄수있어이런나여서미안,1
18487,나에겐너가너무큰존재였고요소였으며많은행동의목적이였다하지만너에게는아니였다작은별이차고넘치도록빛나는은하를탐하다니멍청했다,1
18488,지금지독한짝사랑을하고있는거같습니다하,1
18489,아띠발노래들으면생각나네넌내첫사랑이맞음한것도없는데ꖶዞ첫사랑이지니존나순수하게좋아했나봄ㅋㅋㅋㅋㅋㅋ진짜지금은너개싫어근데노래들으면생각나걍그때의너가너무좋았나봄아니뭐그럴수있지난내가널,1
18490,처음봤을때이후로년을좋아했고내첫사랑은끝났지만아직도짝사랑을생각하면그친구가제일먼저생각난다,1
18491,이제는정말널보내주려한다,1
18492,난이게좋아하는건지뭔지도모르겠지만일단헤어져주면좋겠어,1
18493,널바라볼때의내떨림과모든걸가진듯한행복시선까지다필터로만들수있다면좋겠어힘들때마다씌워볼수있게말이야,1
18494,너를빨리만나고싶어서한번일찍일어난적없던내가알람이울리기도전에눈이떠졌어그래놓고너가가는시간맞추어서일부러늦게나갔어네뒷모습한번을볼려고분을버스정류장에서기다렸어그땐진짜그냥다포,1
18495,이제방학이네다들신나하더라물론너도근데난반은좋고반은싫어널못보니까내가학교가는이유는널보기위해서였는데이젠그러지도못하네ㅋㅋ,1
18496,짝사랑개월하고년사귄뒤헤어졌는데넌나랑헤어진지주일만에다른애랑썸탄다고전교에소문났더라실감이안나서그런지는모르겠는데잘어울리더라이쁘게사귀길바라,1
18497,지금하는짝사랑이끝나길바라며ㅠ,1
